payment_id,user_id,paid_at,amount_usd,plan,is_refunded,net_amount_usd
P00085421,U0038857,2021-07-28,49.0,monthly,0,49.0
P00085422,U0038857,2021-08-28,49.0,monthly,0,49.0
P00085423,U0038857,2021-09-28,49.0,monthly,0,49.0
P00085424,U0038860,2022-09-18,49.0,monthly,1,0.0
P00085425,U0038860,2022-10-18,49.0,monthly,0,49.0
P00085426,U0038860,2022-11-18,49.0,monthly,0,49.0
P00085427,U0038860,2022-12-18,49.0,monthly,0,49.0
P00085428,U0038860,2023-01-18,49.0,monthly,0,49.0
P00085429,U0038860,2023-02-18,49.0,monthly,0,49.0
P00085430,U0038862,2022-03-10,399.0,annual,0,399.0
P00085431,U0038863,2021-04-05,49.0,monthly,0,49.0
P00085432,U0038863,2021-05-05,49.0,monthly,0,49.0
P00085433,U0038863,2021-06-05,49.0,monthly,0,49.0
P00085434,U0038863,2021-07-05,49.0,monthly,0,49.0
P00085435,U0038863,2021-08-05,49.0,monthly,0,49.0
P00085436,U0038864,2021-06-22,399.0,annual,0,399.0
P00085437,U0038864,2022-06-22,399.0,annual,0,399.0
P00085438,U0038868,2021-09-11,399.0,annual,0,399.0
P00085439,U0038875,2022-09-09,399.0,annual,0,399.0
P00085440,U0038877,2022-07-28,49.0,monthly,0,49.0
P00085441,U0038877,2022-08-28,49.0,monthly,0,49.0
P00085442,U0038877,2022-09-28,49.0,monthly,0,49.0
P00085443,U0038877,2022-10-28,49.0,monthly,0,49.0
P00085444,U0038877,2022-11-28,49.0,monthly,0,49.0
P00085445,U0038877,2022-12-28,49.0,monthly,0,49.0
P00085446,U0038877,2023-01-28,49.0,monthly,0,49.0
P00085447,U0038879,2021-01-13,49.0,monthly,0,49.0
P00085448,U0038879,2021-02-13,49.0,monthly,0,49.0
P00085449,U0038879,2021-03-13,49.0,monthly,0,49.0
P00085450,U0038879,2021-04-13,49.0,monthly,0,49.0
P00085451,U0038879,2021-05-13,49.0,monthly,0,49.0
P00085452,U0038879,2021-06-13,49.0,monthly,0,49.0
P00085453,U0038880,2022-02-03,49.0,monthly,0,49.0
P00085454,U0038880,2022-03-03,49.0,monthly,0,49.0
P00085455,U0038880,2022-04-03,49.0,monthly,1,0.0
P00085456,U0038882,2022-01-31,49.0,monthly,0,49.0
P00085457,U0038882,2022-02-28,49.0,monthly,0,49.0
P00085458,U0038882,2022-03-28,49.0,monthly,0,49.0
P00085459,U0038882,2022-04-28,49.0,monthly,0,49.0
P00085460,U0038882,2022-05-28,49.0,monthly,0,49.0
P00085461,U0038882,2022-06-28,49.0,monthly,0,49.0
P00085462,U0038882,2022-07-28,49.0,monthly,0,49.0
P00085463,U0038882,2022-08-28,49.0,monthly,0,49.0
P00085464,U0038882,2022-09-28,49.0,monthly,0,49.0
P00085465,U0038882,2022-10-28,49.0,monthly,0,49.0
P00085466,U0038882,2022-11-28,49.0,monthly,0,49.0
P00085467,U0038882,2022-12-28,49.0,monthly,0,49.0
P00085468,U0038882,2023-01-28,49.0,monthly,0,49.0
P00085469,U0038883,2021-04-03,49.0,monthly,0,49.0
P00085470,U0038883,2021-05-03,49.0,monthly,0,49.0
P00085471,U0038883,2021-06-03,49.0,monthly,0,49.0
P00085472,U0038883,2021-07-03,49.0,monthly,0,49.0
P00085473,U0038883,2021-08-03,49.0,monthly,0,49.0
P00085474,U0038883,2021-09-03,49.0,monthly,0,49.0
P00085475,U0038883,2021-10-03,49.0,monthly,0,49.0
P00085476,U0038883,2021-11-03,49.0,monthly,0,49.0
P00085477,U0038883,2021-12-03,49.0,monthly,0,49.0
P00085478,U0038883,2022-01-03,49.0,monthly,0,49.0
P00085479,U0038883,2022-02-03,49.0,monthly,0,49.0
P00085480,U0038883,2022-03-03,49.0,monthly,1,0.0
P00085481,U0038883,2022-04-03,49.0,monthly,0,49.0
P00085482,U0038884,2021-05-08,49.0,monthly,0,49.0
P00085483,U0038884,2021-06-08,49.0,monthly,0,49.0
P00085484,U0038884,2021-07-08,49.0,monthly,0,49.0
P00085485,U0038884,2021-08-08,49.0,monthly,0,49.0
P00085486,U0038884,2021-09-08,49.0,monthly,0,49.0
P00085487,U0038886,2021-10-06,49.0,monthly,0,49.0
P00085488,U0038886,2021-11-06,49.0,monthly,0,49.0
P00085489,U0038886,2021-12-06,49.0,monthly,0,49.0
P00085490,U0038886,2022-01-06,49.0,monthly,0,49.0
P00085491,U0038886,2022-02-06,49.0,monthly,0,49.0
P00085492,U0038886,2022-03-06,49.0,monthly,0,49.0
P00085493,U0038886,2022-04-06,49.0,monthly,0,49.0
P00085494,U0038886,2022-05-06,49.0,monthly,0,49.0
P00085495,U0038886,2022-06-06,49.0,monthly,0,49.0
P00085496,U0038886,2022-07-06,49.0,monthly,0,49.0
P00085497,U0038886,2022-08-06,49.0,monthly,0,49.0
P00085498,U0038886,2022-09-06,49.0,monthly,1,0.0
P00085499,U0038890,2022-01-24,49.0,monthly,0,49.0
P00085500,U0038890,2022-02-24,49.0,monthly,0,49.0
P00085501,U0038890,2022-03-24,49.0,monthly,1,0.0
P00085502,U0038890,2022-04-24,49.0,monthly,0,49.0
P00085503,U0038890,2022-05-24,49.0,monthly,0,49.0
P00085504,U0038890,2022-06-24,49.0,monthly,0,49.0
P00085505,U0038890,2022-07-24,49.0,monthly,0,49.0
P00085506,U0038890,2022-08-24,49.0,monthly,0,49.0
P00085507,U0038890,2022-09-24,49.0,monthly,0,49.0
P00085508,U0038890,2022-10-24,49.0,monthly,0,49.0
P00085509,U0038891,2022-01-19,399.0,annual,0,399.0
P00085510,U0038894,2022-12-24,49.0,monthly,0,49.0
P00085511,U0038894,2023-01-24,49.0,monthly,1,0.0
P00085512,U0038895,2022-10-22,49.0,monthly,0,49.0
P00085513,U0038895,2022-11-22,49.0,monthly,0,49.0
P00085514,U0038895,2022-12-22,49.0,monthly,0,49.0
P00085515,U0038895,2023-01-22,49.0,monthly,0,49.0
P00085516,U0038895,2023-02-22,49.0,monthly,0,49.0
P00085517,U0038896,2022-01-24,49.0,monthly,0,49.0
P00085518,U0038896,2022-02-24,49.0,monthly,0,49.0
P00085519,U0038896,2022-03-24,49.0,monthly,0,49.0
P00085520,U0038896,2022-04-24,49.0,monthly,0,49.0
P00085521,U0038896,2022-05-24,49.0,monthly,0,49.0
P00085522,U0038896,2022-06-24,49.0,monthly,0,49.0
P00085523,U0038896,2022-07-24,49.0,monthly,0,49.0
P00085524,U0038896,2022-08-24,49.0,monthly,0,49.0
P00085525,U0038896,2022-09-24,49.0,monthly,0,49.0
P00085526,U0038896,2022-10-24,49.0,monthly,0,49.0
P00085527,U0038896,2022-11-24,49.0,monthly,0,49.0
P00085528,U0038898,2021-11-07,49.0,monthly,0,49.0
P00085529,U0038898,2021-12-07,49.0,monthly,0,49.0
P00085530,U0038898,2022-01-07,49.0,monthly,0,49.0
P00085531,U0038898,2022-02-07,49.0,monthly,0,49.0
P00085532,U0038898,2022-03-07,49.0,monthly,0,49.0
P00085533,U0038902,2022-02-06,49.0,monthly,0,49.0
P00085534,U0038902,2022-03-06,49.0,monthly,0,49.0
P00085535,U0038902,2022-04-06,49.0,monthly,0,49.0
P00085536,U0038902,2022-05-06,49.0,monthly,0,49.0
P00085537,U0038902,2022-06-06,49.0,monthly,0,49.0
P00085538,U0038903,2022-11-30,49.0,monthly,0,49.0
P00085539,U0038903,2022-12-30,49.0,monthly,0,49.0
P00085540,U0038903,2023-01-30,49.0,monthly,0,49.0
P00085541,U0038904,2023-01-19,399.0,annual,0,399.0
P00085542,U0038905,2023-01-09,49.0,monthly,0,49.0
P00085543,U0038905,2023-02-09,49.0,monthly,0,49.0
P00085544,U0038906,2022-01-14,399.0,annual,0,399.0
P00085545,U0038909,2021-08-15,49.0,monthly,0,49.0
P00085546,U0038909,2021-09-15,49.0,monthly,0,49.0
P00085547,U0038909,2021-10-15,49.0,monthly,0,49.0
P00085548,U0038909,2021-11-15,49.0,monthly,0,49.0
P00085549,U0038909,2021-12-15,49.0,monthly,0,49.0
P00085550,U0038912,2022-11-25,49.0,monthly,0,49.0
P00085551,U0038912,2022-12-25,49.0,monthly,0,49.0
P00085552,U0038912,2023-01-25,49.0,monthly,0,49.0
P00085553,U0038912,2023-02-25,49.0,monthly,0,49.0
P00085554,U0038914,2022-03-25,49.0,monthly,0,49.0
P00085555,U0038914,2022-04-25,49.0,monthly,0,49.0
P00085556,U0038914,2022-05-25,49.0,monthly,0,49.0
P00085557,U0038914,2022-06-25,49.0,monthly,0,49.0
P00085558,U0038914,2022-07-25,49.0,monthly,0,49.0
P00085559,U0038914,2022-08-25,49.0,monthly,0,49.0
P00085560,U0038914,2022-09-25,49.0,monthly,0,49.0
P00085561,U0038915,2022-09-20,49.0,monthly,0,49.0
P00085562,U0038915,2022-10-20,49.0,monthly,0,49.0
P00085563,U0038915,2022-11-20,49.0,monthly,0,49.0
P00085564,U0038915,2022-12-20,49.0,monthly,0,49.0
P00085565,U0038915,2023-01-20,49.0,monthly,0,49.0
P00085566,U0038915,2023-02-20,49.0,monthly,0,49.0
P00085567,U0038916,2021-01-06,49.0,monthly,0,49.0
P00085568,U0038916,2021-02-06,49.0,monthly,0,49.0
P00085569,U0038916,2021-03-06,49.0,monthly,0,49.0
P00085570,U0038916,2021-04-06,49.0,monthly,0,49.0
P00085571,U0038916,2021-05-06,49.0,monthly,0,49.0
P00085572,U0038916,2021-06-06,49.0,monthly,0,49.0
P00085573,U0038916,2021-07-06,49.0,monthly,0,49.0
P00085574,U0038916,2021-08-06,49.0,monthly,0,49.0
P00085575,U0038916,2021-09-06,49.0,monthly,0,49.0
P00085576,U0038916,2021-10-06,49.0,monthly,0,49.0
P00085577,U0038916,2021-11-06,49.0,monthly,0,49.0
P00085578,U0038916,2021-12-06,49.0,monthly,0,49.0
P00085579,U0038916,2022-01-06,49.0,monthly,0,49.0
P00085580,U0038916,2022-02-06,49.0,monthly,0,49.0
P00085581,U0038916,2022-03-06,49.0,monthly,0,49.0
P00085582,U0038922,2021-01-13,49.0,monthly,0,49.0
P00085583,U0038922,2021-02-13,49.0,monthly,0,49.0
P00085584,U0038922,2021-03-13,49.0,monthly,0,49.0
P00085585,U0038922,2021-04-13,49.0,monthly,0,49.0
P00085586,U0038923,2022-10-13,49.0,monthly,0,49.0
P00085587,U0038923,2022-11-13,49.0,monthly,0,49.0
P00085588,U0038923,2022-12-13,49.0,monthly,0,49.0
P00085589,U0038923,2023-01-13,49.0,monthly,0,49.0
P00085590,U0038923,2023-02-13,49.0,monthly,0,49.0
P00085591,U0038924,2022-02-27,49.0,monthly,0,49.0
P00085592,U0038924,2022-03-27,49.0,monthly,0,49.0
P00085593,U0038924,2022-04-27,49.0,monthly,0,49.0
P00085594,U0038924,2022-05-27,49.0,monthly,0,49.0
P00085595,U0038924,2022-06-27,49.0,monthly,0,49.0
P00085596,U0038924,2022-07-27,49.0,monthly,0,49.0
P00085597,U0038924,2022-08-27,49.0,monthly,0,49.0
P00085598,U0038924,2022-09-27,49.0,monthly,0,49.0
P00085599,U0038924,2022-10-27,49.0,monthly,0,49.0
P00085600,U0038925,2021-05-21,399.0,annual,0,399.0
P00085601,U0038929,2021-10-25,49.0,monthly,0,49.0
P00085602,U0038929,2021-11-25,49.0,monthly,0,49.0
P00085603,U0038929,2021-12-25,49.0,monthly,0,49.0
P00085604,U0038929,2022-01-25,49.0,monthly,0,49.0
P00085605,U0038929,2022-02-25,49.0,monthly,0,49.0
P00085606,U0038929,2022-03-25,49.0,monthly,0,49.0
P00085607,U0038929,2022-04-25,49.0,monthly,0,49.0
P00085608,U0038929,2022-05-25,49.0,monthly,0,49.0
P00085609,U0038929,2022-06-25,49.0,monthly,0,49.0
P00085610,U0038929,2022-07-25,49.0,monthly,0,49.0
P00085611,U0038929,2022-08-25,49.0,monthly,0,49.0
P00085612,U0038929,2022-09-25,49.0,monthly,0,49.0
P00085613,U0038929,2022-10-25,49.0,monthly,0,49.0
P00085614,U0038929,2022-11-25,49.0,monthly,0,49.0
P00085615,U0038929,2022-12-25,49.0,monthly,0,49.0
P00085616,U0038929,2023-01-25,49.0,monthly,0,49.0
P00085617,U0038930,2021-11-25,399.0,annual,0,399.0
P00085618,U0038933,2022-06-19,49.0,monthly,0,49.0
P00085619,U0038933,2022-07-19,49.0,monthly,0,49.0
P00085620,U0038933,2022-08-19,49.0,monthly,0,49.0
P00085621,U0038934,2022-01-07,49.0,monthly,0,49.0
P00085622,U0038934,2022-02-07,49.0,monthly,0,49.0
P00085623,U0038934,2022-03-07,49.0,monthly,0,49.0
P00085624,U0038934,2022-04-07,49.0,monthly,0,49.0
P00085625,U0038934,2022-05-07,49.0,monthly,0,49.0
P00085626,U0038934,2022-06-07,49.0,monthly,0,49.0
P00085627,U0038934,2022-07-07,49.0,monthly,0,49.0
P00085628,U0038935,2022-09-23,399.0,annual,0,399.0
P00085629,U0038937,2022-07-06,399.0,annual,0,399.0
P00085630,U0038939,2021-01-18,49.0,monthly,0,49.0
P00085631,U0038939,2021-02-18,49.0,monthly,0,49.0
P00085632,U0038939,2021-03-18,49.0,monthly,0,49.0
P00085633,U0038939,2021-04-18,49.0,monthly,0,49.0
P00085634,U0038940,2022-09-13,399.0,annual,0,399.0
P00085635,U0038942,2022-06-30,49.0,monthly,0,49.0
P00085636,U0038942,2022-07-30,49.0,monthly,0,49.0
P00085637,U0038943,2022-03-29,49.0,monthly,0,49.0
P00085638,U0038943,2022-04-29,49.0,monthly,0,49.0
P00085639,U0038943,2022-05-29,49.0,monthly,0,49.0
P00085640,U0038943,2022-06-29,49.0,monthly,0,49.0
P00085641,U0038943,2022-07-29,49.0,monthly,0,49.0
P00085642,U0038943,2022-08-29,49.0,monthly,0,49.0
P00085643,U0038943,2022-09-29,49.0,monthly,0,49.0
P00085644,U0038943,2022-10-29,49.0,monthly,0,49.0
P00085645,U0038943,2022-11-29,49.0,monthly,0,49.0
P00085646,U0038943,2022-12-29,49.0,monthly,0,49.0
P00085647,U0038943,2023-01-29,49.0,monthly,0,49.0
P00085648,U0038947,2022-01-19,399.0,annual,0,399.0
P00085649,U0038948,2022-11-21,399.0,annual,0,399.0
P00085650,U0038950,2022-12-18,49.0,monthly,0,49.0
P00085651,U0038950,2023-01-18,49.0,monthly,0,49.0
P00085652,U0038950,2023-02-18,49.0,monthly,0,49.0
P00085653,U0038953,2021-07-29,49.0,monthly,0,49.0
P00085654,U0038953,2021-08-29,49.0,monthly,0,49.0
P00085655,U0038953,2021-09-29,49.0,monthly,0,49.0
P00085656,U0038953,2021-10-29,49.0,monthly,0,49.0
P00085657,U0038953,2021-11-29,49.0,monthly,0,49.0
P00085658,U0038955,2022-02-01,49.0,monthly,0,49.0
P00085659,U0038955,2022-03-01,49.0,monthly,0,49.0
P00085660,U0038955,2022-04-01,49.0,monthly,1,0.0
P00085661,U0038955,2022-05-01,49.0,monthly,0,49.0
P00085662,U0038955,2022-06-01,49.0,monthly,0,49.0
P00085663,U0038955,2022-07-01,49.0,monthly,0,49.0
P00085664,U0038955,2022-08-01,49.0,monthly,0,49.0
P00085665,U0038955,2022-09-01,49.0,monthly,0,49.0
P00085666,U0038957,2023-02-15,49.0,monthly,0,49.0
P00085667,U0038964,2022-10-08,399.0,annual,0,399.0
P00085668,U0038965,2021-10-13,399.0,annual,0,399.0
P00085669,U0038967,2022-10-27,49.0,monthly,0,49.0
P00085670,U0038967,2022-11-27,49.0,monthly,0,49.0
P00085671,U0038968,2022-03-27,399.0,annual,0,399.0
P00085672,U0038973,2021-06-29,49.0,monthly,0,49.0
P00085673,U0038973,2021-07-29,49.0,monthly,0,49.0
P00085674,U0038973,2021-08-29,49.0,monthly,0,49.0
P00085675,U0038973,2021-09-29,49.0,monthly,0,49.0
P00085676,U0038973,2021-10-29,49.0,monthly,0,49.0
P00085677,U0038974,2022-07-15,49.0,monthly,0,49.0
P00085678,U0038974,2022-08-15,49.0,monthly,0,49.0
P00085679,U0038974,2022-09-15,49.0,monthly,0,49.0
P00085680,U0038975,2022-11-30,399.0,annual,0,399.0
P00085681,U0038977,2022-04-08,49.0,monthly,0,49.0
P00085682,U0038977,2022-05-08,49.0,monthly,0,49.0
P00085683,U0038977,2022-06-08,49.0,monthly,0,49.0
P00085684,U0038977,2022-07-08,49.0,monthly,0,49.0
P00085685,U0038977,2022-08-08,49.0,monthly,0,49.0
P00085686,U0038977,2022-09-08,49.0,monthly,0,49.0
P00085687,U0038977,2022-10-08,49.0,monthly,0,49.0
P00085688,U0038977,2022-11-08,49.0,monthly,0,49.0
P00085689,U0038977,2022-12-08,49.0,monthly,0,49.0
P00085690,U0038977,2023-01-08,49.0,monthly,0,49.0
P00085691,U0038977,2023-02-08,49.0,monthly,0,49.0
P00085692,U0038978,2022-03-04,49.0,monthly,1,0.0
P00085693,U0038978,2022-04-04,49.0,monthly,0,49.0
P00085694,U0038978,2022-05-04,49.0,monthly,0,49.0
P00085695,U0038978,2022-06-04,49.0,monthly,0,49.0
P00085696,U0038978,2022-07-04,49.0,monthly,0,49.0
P00085697,U0038978,2022-08-04,49.0,monthly,0,49.0
P00085698,U0038978,2022-09-04,49.0,monthly,0,49.0
P00085699,U0038978,2022-10-04,49.0,monthly,0,49.0
P00085700,U0038978,2022-11-04,49.0,monthly,0,49.0
P00085701,U0038979,2021-03-10,399.0,annual,0,399.0
P00085702,U0038980,2021-01-16,399.0,annual,0,399.0
P00085703,U0038981,2021-02-09,49.0,monthly,0,49.0
P00085704,U0038981,2021-03-09,49.0,monthly,1,0.0
P00085705,U0038981,2021-04-09,49.0,monthly,0,49.0
P00085706,U0038981,2021-05-09,49.0,monthly,0,49.0
P00085707,U0038981,2021-06-09,49.0,monthly,0,49.0
P00085708,U0038981,2021-07-09,49.0,monthly,0,49.0
P00085709,U0038981,2021-08-09,49.0,monthly,0,49.0
P00085710,U0038981,2021-09-09,49.0,monthly,0,49.0
P00085711,U0038981,2021-10-09,49.0,monthly,0,49.0
P00085712,U0038981,2021-11-09,49.0,monthly,0,49.0
P00085713,U0038981,2021-12-09,49.0,monthly,0,49.0
P00085714,U0038981,2022-01-09,49.0,monthly,0,49.0
P00085715,U0038981,2022-02-09,49.0,monthly,0,49.0
P00085716,U0038981,2022-03-09,49.0,monthly,0,49.0
P00085717,U0038983,2021-02-13,399.0,annual,0,399.0
P00085718,U0038984,2022-09-20,399.0,annual,0,399.0
P00085719,U0038988,2022-06-03,399.0,annual,0,399.0
P00085720,U0038990,2023-01-19,49.0,monthly,0,49.0
P00085721,U0038990,2023-02-19,49.0,monthly,0,49.0
P00085722,U0038993,2022-02-07,399.0,annual,0,399.0
P00085723,U0038994,2022-12-10,49.0,monthly,0,49.0
P00085724,U0038994,2023-01-10,49.0,monthly,0,49.0
P00085725,U0038994,2023-02-10,49.0,monthly,0,49.0
P00085726,U0038999,2022-09-28,49.0,monthly,0,49.0
P00085727,U0038999,2022-10-28,49.0,monthly,0,49.0
P00085728,U0038999,2022-11-28,49.0,monthly,0,49.0
P00085729,U0038999,2022-12-28,49.0,monthly,0,49.0
P00085730,U0038999,2023-01-28,49.0,monthly,0,49.0
P00085731,U0039001,2021-01-02,399.0,annual,0,399.0
P00085732,U0039003,2022-11-28,49.0,monthly,0,49.0
P00085733,U0039003,2022-12-28,49.0,monthly,0,49.0
P00085734,U0039012,2021-09-17,49.0,monthly,0,49.0
P00085735,U0039012,2021-10-17,49.0,monthly,0,49.0
P00085736,U0039012,2021-11-17,49.0,monthly,0,49.0
P00085737,U0039012,2021-12-17,49.0,monthly,0,49.0
P00085738,U0039012,2022-01-17,49.0,monthly,0,49.0
P00085739,U0039012,2022-02-17,49.0,monthly,0,49.0
P00085740,U0039012,2022-03-17,49.0,monthly,0,49.0
P00085741,U0039016,2023-01-07,49.0,monthly,0,49.0
P00085742,U0039016,2023-02-07,49.0,monthly,0,49.0
P00085743,U0039018,2023-01-08,49.0,monthly,0,49.0
P00085744,U0039018,2023-02-08,49.0,monthly,0,49.0
P00085745,U0039021,2021-10-13,49.0,monthly,0,49.0
P00085746,U0039021,2021-11-13,49.0,monthly,0,49.0
P00085747,U0039021,2021-12-13,49.0,monthly,0,49.0
P00085748,U0039022,2023-01-22,49.0,monthly,0,49.0
P00085749,U0039024,2022-02-15,49.0,monthly,0,49.0
P00085750,U0039024,2022-03-15,49.0,monthly,0,49.0
P00085751,U0039024,2022-04-15,49.0,monthly,0,49.0
P00085752,U0039024,2022-05-15,49.0,monthly,0,49.0
P00085753,U0039024,2022-06-15,49.0,monthly,0,49.0
P00085754,U0039024,2022-07-15,49.0,monthly,0,49.0
P00085755,U0039024,2022-08-15,49.0,monthly,0,49.0
P00085756,U0039024,2022-09-15,49.0,monthly,1,0.0
P00085757,U0039024,2022-10-15,49.0,monthly,0,49.0
P00085758,U0039024,2022-11-15,49.0,monthly,0,49.0
P00085759,U0039031,2022-01-28,49.0,monthly,0,49.0
P00085760,U0039031,2022-02-28,49.0,monthly,0,49.0
P00085761,U0039031,2022-03-28,49.0,monthly,0,49.0
P00085762,U0039031,2022-04-28,49.0,monthly,0,49.0
P00085763,U0039031,2022-05-28,49.0,monthly,0,49.0
P00085764,U0039031,2022-06-28,49.0,monthly,0,49.0
P00085765,U0039031,2022-07-28,49.0,monthly,0,49.0
P00085766,U0039031,2022-08-28,49.0,monthly,0,49.0
P00085767,U0039031,2022-09-28,49.0,monthly,1,0.0
P00085768,U0039031,2022-10-28,49.0,monthly,0,49.0
P00085769,U0039032,2021-12-29,49.0,monthly,0,49.0
P00085770,U0039032,2022-01-29,49.0,monthly,0,49.0
P00085771,U0039032,2022-02-28,49.0,monthly,0,49.0
P00085772,U0039032,2022-03-28,49.0,monthly,0,49.0
P00085773,U0039032,2022-04-28,49.0,monthly,0,49.0
P00085774,U0039032,2022-05-28,49.0,monthly,0,49.0
P00085775,U0039033,2021-04-03,49.0,monthly,0,49.0
P00085776,U0039033,2021-05-03,49.0,monthly,0,49.0
P00085777,U0039033,2021-06-03,49.0,monthly,0,49.0
P00085778,U0039033,2021-07-03,49.0,monthly,0,49.0
P00085779,U0039033,2021-08-03,49.0,monthly,0,49.0
P00085780,U0039033,2021-09-03,49.0,monthly,0,49.0
P00085781,U0039033,2021-10-03,49.0,monthly,0,49.0
P00085782,U0039033,2021-11-03,49.0,monthly,0,49.0
P00085783,U0039033,2021-12-03,49.0,monthly,0,49.0
P00085784,U0039033,2022-01-03,49.0,monthly,0,49.0
P00085785,U0039035,2021-11-13,49.0,monthly,0,49.0
P00085786,U0039035,2021-12-13,49.0,monthly,0,49.0
P00085787,U0039035,2022-01-13,49.0,monthly,0,49.0
P00085788,U0039035,2022-02-13,49.0,monthly,1,0.0
P00085789,U0039035,2022-03-13,49.0,monthly,0,49.0
P00085790,U0039035,2022-04-13,49.0,monthly,0,49.0
P00085791,U0039035,2022-05-13,49.0,monthly,0,49.0
P00085792,U0039035,2022-06-13,49.0,monthly,0,49.0
P00085793,U0039035,2022-07-13,49.0,monthly,0,49.0
P00085794,U0039035,2022-08-13,49.0,monthly,0,49.0
P00085795,U0039035,2022-09-13,49.0,monthly,0,49.0
P00085796,U0039035,2022-10-13,49.0,monthly,0,49.0
P00085797,U0039035,2022-11-13,49.0,monthly,0,49.0
P00085798,U0039035,2022-12-13,49.0,monthly,0,49.0
P00085799,U0039035,2023-01-13,49.0,monthly,0,49.0
P00085800,U0039035,2023-02-13,49.0,monthly,0,49.0
P00085801,U0039038,2022-06-13,49.0,monthly,0,49.0
P00085802,U0039038,2022-07-13,49.0,monthly,0,49.0
P00085803,U0039038,2022-08-13,49.0,monthly,0,49.0
P00085804,U0039038,2022-09-13,49.0,monthly,0,49.0
P00085805,U0039038,2022-10-13,49.0,monthly,0,49.0
P00085806,U0039039,2023-01-28,399.0,annual,0,399.0
P00085807,U0039041,2021-07-15,49.0,monthly,0,49.0
P00085808,U0039041,2021-08-15,49.0,monthly,0,49.0
P00085809,U0039041,2021-09-15,49.0,monthly,0,49.0
P00085810,U0039041,2021-10-15,49.0,monthly,0,49.0
P00085811,U0039041,2021-11-15,49.0,monthly,0,49.0
P00085812,U0039042,2022-05-14,49.0,monthly,0,49.0
P00085813,U0039042,2022-06-14,49.0,monthly,0,49.0
P00085814,U0039042,2022-07-14,49.0,monthly,0,49.0
P00085815,U0039042,2022-08-14,49.0,monthly,0,49.0
P00085816,U0039042,2022-09-14,49.0,monthly,0,49.0
P00085817,U0039044,2022-10-22,399.0,annual,0,399.0
P00085818,U0039045,2021-09-19,49.0,monthly,0,49.0
P00085819,U0039045,2021-10-19,49.0,monthly,0,49.0
P00085820,U0039045,2021-11-19,49.0,monthly,0,49.0
P00085821,U0039045,2021-12-19,49.0,monthly,0,49.0
P00085822,U0039045,2022-01-19,49.0,monthly,0,49.0
P00085823,U0039045,2022-02-19,49.0,monthly,0,49.0
P00085824,U0039045,2022-03-19,49.0,monthly,0,49.0
P00085825,U0039045,2022-04-19,49.0,monthly,0,49.0
P00085826,U0039050,2022-10-19,49.0,monthly,0,49.0
P00085827,U0039050,2022-11-19,49.0,monthly,0,49.0
P00085828,U0039050,2022-12-19,49.0,monthly,0,49.0
P00085829,U0039050,2023-01-19,49.0,monthly,0,49.0
P00085830,U0039050,2023-02-19,49.0,monthly,0,49.0
P00085831,U0039053,2023-02-12,49.0,monthly,0,49.0
P00085832,U0039054,2021-06-17,399.0,annual,0,399.0
P00085833,U0039055,2022-01-02,49.0,monthly,0,49.0
P00085834,U0039055,2022-02-02,49.0,monthly,0,49.0
P00085835,U0039055,2022-03-02,49.0,monthly,0,49.0
P00085836,U0039055,2022-04-02,49.0,monthly,0,49.0
P00085837,U0039055,2022-05-02,49.0,monthly,0,49.0
P00085838,U0039055,2022-06-02,49.0,monthly,0,49.0
P00085839,U0039055,2022-07-02,49.0,monthly,0,49.0
P00085840,U0039055,2022-08-02,49.0,monthly,0,49.0
P00085841,U0039055,2022-09-02,49.0,monthly,0,49.0
P00085842,U0039055,2022-10-02,49.0,monthly,0,49.0
P00085843,U0039055,2022-11-02,49.0,monthly,0,49.0
P00085844,U0039059,2023-01-06,399.0,annual,0,399.0
P00085845,U0039060,2021-04-30,399.0,annual,0,399.0
P00085846,U0039061,2023-01-05,49.0,monthly,0,49.0
P00085847,U0039061,2023-02-05,49.0,monthly,0,49.0
P00085848,U0039062,2022-04-09,399.0,annual,0,399.0
P00085849,U0039063,2021-06-24,399.0,annual,0,399.0
P00085850,U0039068,2022-11-06,49.0,monthly,0,49.0
P00085851,U0039068,2022-12-06,49.0,monthly,0,49.0
P00085852,U0039068,2023-01-06,49.0,monthly,0,49.0
P00085853,U0039068,2023-02-06,49.0,monthly,0,49.0
P00085854,U0039070,2022-01-24,49.0,monthly,0,49.0
P00085855,U0039070,2022-02-24,49.0,monthly,0,49.0
P00085856,U0039070,2022-03-24,49.0,monthly,0,49.0
P00085857,U0039070,2022-04-24,49.0,monthly,0,49.0
P00085858,U0039073,2022-06-03,49.0,monthly,0,49.0
P00085859,U0039073,2022-07-03,49.0,monthly,0,49.0
P00085860,U0039073,2022-08-03,49.0,monthly,0,49.0
P00085861,U0039073,2022-09-03,49.0,monthly,0,49.0
P00085862,U0039073,2022-10-03,49.0,monthly,0,49.0
P00085863,U0039073,2022-11-03,49.0,monthly,0,49.0
P00085864,U0039073,2022-12-03,49.0,monthly,0,49.0
P00085865,U0039073,2023-01-03,49.0,monthly,0,49.0
P00085866,U0039073,2023-02-03,49.0,monthly,0,49.0
P00085867,U0039074,2021-11-03,49.0,monthly,0,49.0
P00085868,U0039074,2021-12-03,49.0,monthly,0,49.0
P00085869,U0039074,2022-01-03,49.0,monthly,0,49.0
P00085870,U0039074,2022-02-03,49.0,monthly,0,49.0
P00085871,U0039074,2022-03-03,49.0,monthly,0,49.0
